"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","396","User is navigated to the Home page","Tests","Thu Jun 05 14:31:54 UTC 2025","passed","Thu Jun 05 14:31:54 UTC 2025","TestLogin","test_2_Logout","",""
"","306","User is successfully logged out","Tests","Thu Jun 05 14:32:17 UTC 2025","passed","Thu Jun 05 14:32:17 UTC 2025","TestLogin","test_2_Logout","",""
"","485","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Thu Jun 05 14:32:13 UTC 2025","passed","Thu Jun 05 14:32:14 UTC 2025","TestLogin","test_1_Login","",""
"","248","Unsuccessfully login with username: tomsmith and password: ","Tests","Thu Jun 05 14:31:53 UTC 2025","passed","Thu Jun 05 14:31:53 UTC 2025","TestLogin","test_1_Login","",""
"","172","User is successfully logged out","Tests","Thu Jun 05 14:31:54 UTC 2025","passed","Thu Jun 05 14:31:54 UTC 2025","TestLogin","test_2_Logout","",""
"","539","Successful login","Tests","Thu Jun 05 14:32:14 UTC 2025","passed","Thu Jun 05 14:32:15 UTC 2025","TestLogin","test_1_Login","",""
"","509","User is navigated to the Login page","Tests","Thu Jun 05 14:31:51 UTC 2025","passed","Thu Jun 05 14:31:52 UTC 2025","TestLogin","test_1_Login","",""
"","1383","User is navigated to the Home page","Tests","Thu Jun 05 14:32:16 UTC 2025","passed","Thu Jun 05 14:32:17 UTC 2025","TestLogin","test_2_Logout","",""
"","284","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Thu Jun 05 14:31:52 UTC 2025","passed","Thu Jun 05 14:31:53 UTC 2025","TestLogin","test_1_Login","",""
"","286","Successful login","Tests","Thu Jun 05 14:31:53 UTC 2025","passed","Thu Jun 05 14:31:53 UTC 2025","TestLogin","test_1_Login","",""
"","300","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Thu Jun 05 14:31:53 UTC 2025","passed","Thu Jun 05 14:31:53 UTC 2025","TestLogin","test_1_Login","",""
"","485","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Thu Jun 05 14:32:13 UTC 2025","passed","Thu Jun 05 14:32:13 UTC 2025","TestLogin","test_1_Login","",""
"","469","Unsuccessfully login with username: tomsmith and password: ","Tests","Thu Jun 05 14:32:14 UTC 2025","passed","Thu Jun 05 14:32:14 UTC 2025","TestLogin","test_1_Login","",""
"","1583","User is navigated to the Login page","Tests","Thu Jun 05 14:32:11 UTC 2025","passed","Thu Jun 05 14:32:12 UTC 2025","TestLogin","test_1_Login","",""
"","490","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Thu Jun 05 14:31:52 UTC 2025","passed","Thu Jun 05 14:31:52 UTC 2025","TestLogin","test_1_Login","",""
"","749","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Thu Jun 05 14:32:12 UTC 2025","passed","Thu Jun 05 14:32:13 UTC 2025","TestLogin","test_1_Login","",""
