"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","216","User is successfully logged out","Tests","Sun Jun 22 03:52:52 UTC 2025","passed","Sun Jun 22 03:52:52 UTC 2025","TestLogin","test_2_Logout","",""
"","991","User is navigated to the Login page","Tests","Sun Jun 22 03:52:47 UTC 2025","passed","Sun Jun 22 03:52:48 UTC 2025","TestLogin","test_1_Login","",""
"","371","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Sun Jun 22 03:52:49 UTC 2025","passed","Sun Jun 22 03:52:49 UTC 2025","TestLogin","test_1_Login","",""
"","727","User is navigated to the Login page","Tests","Sun Jun 22 03:52:36 UTC 2025","passed","Sun Jun 22 03:52:37 UTC 2025","TestLogin","test_1_Login","",""
"","296","Successful login","Tests","Sun Jun 22 03:52:39 UTC 2025","passed","Sun Jun 22 03:52:39 UTC 2025","TestLogin","test_1_Login","",""
"","531","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Sun Jun 22 03:52:37 UTC 2025","passed","Sun Jun 22 03:52:38 UTC 2025","TestLogin","test_1_Login","",""
"","583","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Sun Jun 22 03:52:48 UTC 2025","passed","Sun Jun 22 03:52:49 UTC 2025","TestLogin","test_1_Login","",""
"","389","Successful login","Tests","Sun Jun 22 03:52:50 UTC 2025","passed","Sun Jun 22 03:52:51 UTC 2025","TestLogin","test_1_Login","",""
"","0","User is successfully logged out","Tests","Sun Jun 22 03:52:40 UTC 2025","skipped","Sun Jun 22 03:52:40 UTC 2025","TestLogin","test_2_Logout","",""
"","308","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Sun Jun 22 03:52:38 UTC 2025","passed","Sun Jun 22 03:52:38 UTC 2025","TestLogin","test_1_Login","",""
"","597","User is navigated to the Home page","Tests","Sun Jun 22 03:52:39 UTC 2025","broken","Sun Jun 22 03:52:40 UTC 2025","TestLogin","test_2_Logout","",""
"","364","Unsuccessfully login with username: tomsmith and password: ","Tests","Sun Jun 22 03:52:50 UTC 2025","passed","Sun Jun 22 03:52:50 UTC 2025","TestLogin","test_1_Login","",""
"","928","User is navigated to the Home page","Tests","Sun Jun 22 03:52:51 UTC 2025","passed","Sun Jun 22 03:52:52 UTC 2025","TestLogin","test_2_Logout","",""
"","278","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Sun Jun 22 03:52:38 UTC 2025","passed","Sun Jun 22 03:52:38 UTC 2025","TestLogin","test_1_Login","",""
"","372","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Sun Jun 22 03:52:49 UTC 2025","passed","Sun Jun 22 03:52:50 UTC 2025","TestLogin","test_1_Login","",""
"","269","Unsuccessfully login with username: tomsmith and password: ","Tests","Sun Jun 22 03:52:38 UTC 2025","passed","Sun Jun 22 03:52:39 UTC 2025","TestLogin","test_1_Login","",""
