"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","173","User is successfully logged out","Tests","Thu Jun 05 12:44:06 UTC 2025","passed","Thu Jun 05 12:44:06 UTC 2025","TestLogin","test_2_Logout","",""
"","286","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Thu Jun 05 12:43:27 UTC 2025","passed","Thu Jun 05 12:43:28 UTC 2025","TestLogin","test_1_Login","",""
"","281","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Thu Jun 05 12:44:04 UTC 2025","passed","Thu Jun 05 12:44:04 UTC 2025","TestLogin","test_1_Login","",""
"","569","User is navigated to the Home page","Tests","Thu Jun 05 12:43:29 UTC 2025","broken","Thu Jun 05 12:43:29 UTC 2025","TestLogin","test_2_Logout","",""
"","294","Successful login","Tests","Thu Jun 05 12:43:28 UTC 2025","passed","Thu Jun 05 12:43:28 UTC 2025","TestLogin","test_1_Login","",""
"","544","Unsuccessfully login with username: tomsmith and password: ","Tests","Thu Jun 05 12:44:04 UTC 2025","passed","Thu Jun 05 12:44:05 UTC 2025","TestLogin","test_1_Login","",""
"","456","User is navigated to the Home page","Tests","Thu Jun 05 12:44:06 UTC 2025","passed","Thu Jun 05 12:44:06 UTC 2025","TestLogin","test_2_Logout","",""
"","295","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Thu Jun 05 12:44:04 UTC 2025","passed","Thu Jun 05 12:44:04 UTC 2025","TestLogin","test_1_Login","",""
"","1877","User is navigated to the Login page","Tests","Thu Jun 05 12:44:01 UTC 2025","passed","Thu Jun 05 12:44:03 UTC 2025","TestLogin","test_1_Login","",""
"","0","User is successfully logged out","Tests","Thu Jun 05 12:43:30 UTC 2025","skipped","Thu Jun 05 12:43:30 UTC 2025","TestLogin","test_2_Logout","",""
"","361","User is navigated to the Login page","Tests","Thu Jun 05 12:43:27 UTC 2025","passed","Thu Jun 05 12:43:27 UTC 2025","TestLogin","test_1_Login","",""
"","337","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Thu Jun 05 12:43:27 UTC 2025","passed","Thu Jun 05 12:43:27 UTC 2025","TestLogin","test_1_Login","",""
"","701","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Thu Jun 05 12:44:03 UTC 2025","passed","Thu Jun 05 12:44:04 UTC 2025","TestLogin","test_1_Login","",""
"","283","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Thu Jun 05 12:43:28 UTC 2025","passed","Thu Jun 05 12:43:28 UTC 2025","TestLogin","test_1_Login","",""
"","264","Unsuccessfully login with username: tomsmith and password: ","Tests","Thu Jun 05 12:43:28 UTC 2025","passed","Thu Jun 05 12:43:28 UTC 2025","TestLogin","test_1_Login","",""
"","307","Successful login","Tests","Thu Jun 05 12:44:05 UTC 2025","passed","Thu Jun 05 12:44:05 UTC 2025","TestLogin","test_1_Login","",""
