"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","417","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Wed Jun 04 10:15:51 UTC 2025","passed","Wed Jun 04 10:15:52 UTC 2025","TestLogin","test_1_Login","",""
"","544","Successful login","Tests","Wed Jun 04 10:15:52 UTC 2025","passed","Wed Jun 04 10:15:53 UTC 2025","TestLogin","test_1_Login","",""
"","448","User is successfully logged out","Tests","Wed Jun 04 10:15:54 UTC 2025","passed","Wed Jun 04 10:15:55 UTC 2025","TestLogin","test_2_Logout","",""
"","412","Unsuccessfully login with username: tomsmith and password: ","Tests","Wed Jun 04 10:15:52 UTC 2025","passed","Wed Jun 04 10:15:52 UTC 2025","TestLogin","test_1_Login","",""
"","1284","User is navigated to the Home page","Tests","Wed Jun 04 10:15:53 UTC 2025","passed","Wed Jun 04 10:15:54 UTC 2025","TestLogin","test_2_Logout","",""
"","280","Unsuccessfully login with username: tomsmith and password: ","Tests","Wed Jun 04 10:15:36 UTC 2025","passed","Wed Jun 04 10:15:36 UTC 2025","TestLogin","test_1_Login","",""
"","298","Successful login","Tests","Wed Jun 04 10:15:36 UTC 2025","passed","Wed Jun 04 10:15:36 UTC 2025","TestLogin","test_1_Login","",""
"","467","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Wed Jun 04 10:15:51 UTC 2025","passed","Wed Jun 04 10:15:51 UTC 2025","TestLogin","test_1_Login","",""
"","293","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Wed Jun 04 10:15:35 UTC 2025","passed","Wed Jun 04 10:15:35 UTC 2025","TestLogin","test_1_Login","",""
"","152","User is successfully logged out","Tests","Wed Jun 04 10:15:37 UTC 2025","passed","Wed Jun 04 10:15:37 UTC 2025","TestLogin","test_2_Logout","",""
"","503","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Wed Jun 04 10:15:34 UTC 2025","passed","Wed Jun 04 10:15:35 UTC 2025","TestLogin","test_1_Login","",""
"","486","User is navigated to the Home page","Tests","Wed Jun 04 10:15:37 UTC 2025","passed","Wed Jun 04 10:15:37 UTC 2025","TestLogin","test_2_Logout","",""
"","1318","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Wed Jun 04 10:15:49 UTC 2025","passed","Wed Jun 04 10:15:51 UTC 2025","TestLogin","test_1_Login","",""
"","288","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Wed Jun 04 10:15:35 UTC 2025","passed","Wed Jun 04 10:15:36 UTC 2025","TestLogin","test_1_Login","",""
"","2301","User is navigated to the Login page","Tests","Wed Jun 04 10:15:47 UTC 2025","passed","Wed Jun 04 10:15:49 UTC 2025","TestLogin","test_1_Login","",""
"","867","User is navigated to the Login page","Tests","Wed Jun 04 10:15:34 UTC 2025","passed","Wed Jun 04 10:15:34 UTC 2025","TestLogin","test_1_Login","",""
