"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1361","User is navigated to the Login page","Tests","Fri May 30 09:16:41 GMT 2025","passed","Fri May 30 09:16:43 GMT 2025","TestLogin","test_1_Login","",""
"","471","Unsuccessfully login with email: {email} and password: SuperSecretPassword","Tests","Fri May 30 09:16:43 GMT 2025","passed","Fri May 30 09:16:44 GMT 2025","TestLogin","test_1_Login","",""
"","0","User is successfully logged out","Tests","Fri May 30 09:16:29 GMT 2025","skipped","Fri May 30 09:16:29 GMT 2025","TestLogin","test_2_Logout","",""
"","1373","User is navigated to the Home page","Tests","Fri May 30 09:16:46 GMT 2025","passed","Fri May 30 09:16:47 GMT 2025","TestLogin","test_2_Logout","",""
"","268","Unsuccessfully login with email: {email} and password: SuperSecretPassword","Tests","Fri May 30 09:16:26 GMT 2025","passed","Fri May 30 09:16:27 GMT 2025","TestLogin","test_1_Login","",""
"","449","User is navigated to the Login page","Tests","Fri May 30 09:16:25 GMT 2025","passed","Fri May 30 09:16:26 GMT 2025","TestLogin","test_1_Login","",""
"","261","Unsuccessfully login with email: {email} and password: ","Tests","Fri May 30 09:16:27 GMT 2025","passed","Fri May 30 09:16:27 GMT 2025","TestLogin","test_1_Login","",""
"","429","Successful login","Tests","Fri May 30 09:16:27 GMT 2025","passed","Fri May 30 09:16:28 GMT 2025","TestLogin","test_1_Login","",""
"","462","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Fri May 30 09:16:44 GMT 2025","passed","Fri May 30 09:16:44 GMT 2025","TestLogin","test_1_Login","",""
"","489","Successful login","Tests","Fri May 30 09:16:45 GMT 2025","passed","Fri May 30 09:16:45 GMT 2025","TestLogin","test_1_Login","",""
"","499","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Fri May 30 09:16:26 GMT 2025","passed","Fri May 30 09:16:26 GMT 2025","TestLogin","test_1_Login","",""
"","511","Unsuccessfully login with email: {email} and password: ","Tests","Fri May 30 09:16:44 GMT 2025","passed","Fri May 30 09:16:45 GMT 2025","TestLogin","test_1_Login","",""
"","564","User is navigated to the Home page","Tests","Fri May 30 09:16:28 GMT 2025","broken","Fri May 30 09:16:29 GMT 2025","TestLogin","test_2_Logout","",""
"","276","User is successfully logged out","Tests","Fri May 30 09:16:47 GMT 2025","passed","Fri May 30 09:16:47 GMT 2025","TestLogin","test_2_Logout","",""
"","692","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Fri May 30 09:16:43 GMT 2025","passed","Fri May 30 09:16:43 GMT 2025","TestLogin","test_1_Login","",""
"","316","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Fri May 30 09:16:27 GMT 2025","passed","Fri May 30 09:16:27 GMT 2025","TestLogin","test_1_Login","",""
