"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","466","Unsuccessfully login with username: tomsmith and password: ","Tests","Wed Jun 04 11:45:15 UTC 2025","passed","Wed Jun 04 11:45:16 UTC 2025","TestLogin","test_1_Login","",""
"","184","User is successfully logged out","Tests","Wed Jun 04 11:45:46 UTC 2025","passed","Wed Jun 04 11:45:47 UTC 2025","TestLogin","test_2_Logout","",""
"","1296","User is navigated to the Home page","Tests","Wed Jun 04 11:45:16 UTC 2025","passed","Wed Jun 04 11:45:18 UTC 2025","TestLogin","test_2_Logout","",""
"","263","User is successfully logged out","Tests","Wed Jun 04 11:45:18 UTC 2025","passed","Wed Jun 04 11:45:18 UTC 2025","TestLogin","test_2_Logout","",""
"","444","Successful login","Tests","Wed Jun 04 11:45:16 UTC 2025","passed","Wed Jun 04 11:45:16 UTC 2025","TestLogin","test_1_Login","",""
"","321","Unsuccessfully login with username: tomsmith and password: ","Tests","Wed Jun 04 11:45:45 UTC 2025","passed","Wed Jun 04 11:45:45 UTC 2025","TestLogin","test_1_Login","",""
"","650","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Wed Jun 04 11:45:14 UTC 2025","passed","Wed Jun 04 11:45:14 UTC 2025","TestLogin","test_1_Login","",""
"","627","User is navigated to the Home page","Tests","Wed Jun 04 11:45:46 UTC 2025","passed","Wed Jun 04 11:45:46 UTC 2025","TestLogin","test_2_Logout","",""
"","329","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Wed Jun 04 11:45:44 UTC 2025","passed","Wed Jun 04 11:45:44 UTC 2025","TestLogin","test_1_Login","",""
"","418","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Wed Jun 04 11:45:15 UTC 2025","passed","Wed Jun 04 11:45:15 UTC 2025","TestLogin","test_1_Login","",""
"","1568","User is navigated to the Login page","Tests","Wed Jun 04 11:45:42 UTC 2025","passed","Wed Jun 04 11:45:43 UTC 2025","TestLogin","test_1_Login","",""
"","548","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Wed Jun 04 11:45:43 UTC 2025","passed","Wed Jun 04 11:45:44 UTC 2025","TestLogin","test_1_Login","",""
"","1073","User is navigated to the Login page","Tests","Wed Jun 04 11:45:12 UTC 2025","passed","Wed Jun 04 11:45:14 UTC 2025","TestLogin","test_1_Login","",""
"","462","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Wed Jun 04 11:45:14 UTC 2025","passed","Wed Jun 04 11:45:15 UTC 2025","TestLogin","test_1_Login","",""
"","322","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Wed Jun 04 11:45:44 UTC 2025","passed","Wed Jun 04 11:45:45 UTC 2025","TestLogin","test_1_Login","",""
"","367","Successful login","Tests","Wed Jun 04 11:45:45 UTC 2025","passed","Wed Jun 04 11:45:45 UTC 2025","TestLogin","test_1_Login","",""
