"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","258","User is successfully logged out","Tests","Sun Jun 15 03:52:02 UTC 2025","passed","Sun Jun 15 03:52:02 UTC 2025","TestLogin","test_2_Logout","",""
"","463","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Sun Jun 15 03:51:58 UTC 2025","passed","Sun Jun 15 03:51:58 UTC 2025","TestLogin","test_1_Login","",""
"","503","Unsuccessfully login with username: tomsmith and password: ","Tests","Sun Jun 15 03:51:59 UTC 2025","passed","Sun Jun 15 03:51:59 UTC 2025","TestLogin","test_1_Login","",""
"","551","User is navigated to the Home page","Tests","Sun Jun 15 03:51:39 UTC 2025","passed","Sun Jun 15 03:51:39 UTC 2025","TestLogin","test_2_Logout","",""
"","1031","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Sun Jun 15 03:51:57 UTC 2025","passed","Sun Jun 15 03:51:58 UTC 2025","TestLogin","test_1_Login","",""
"","2059","User is navigated to the Login page","Tests","Sun Jun 15 03:51:55 UTC 2025","passed","Sun Jun 15 03:51:57 UTC 2025","TestLogin","test_1_Login","",""
"","264","Unsuccessfully login with username: tomsmith and password: ","Tests","Sun Jun 15 03:51:38 UTC 2025","passed","Sun Jun 15 03:51:38 UTC 2025","TestLogin","test_1_Login","",""
"","326","Successful login","Tests","Sun Jun 15 03:51:38 UTC 2025","passed","Sun Jun 15 03:51:38 UTC 2025","TestLogin","test_1_Login","",""
"","369","User is successfully logged out","Tests","Sun Jun 15 03:51:39 UTC 2025","failed","Sun Jun 15 03:51:40 UTC 2025","TestLogin","test_2_Logout","",""
"","1247","User is navigated to the Home page","Tests","Sun Jun 15 03:52:00 UTC 2025","passed","Sun Jun 15 03:52:02 UTC 2025","TestLogin","test_2_Logout","",""
"","1531","User is navigated to the Login page","Tests","Sun Jun 15 03:51:35 UTC 2025","passed","Sun Jun 15 03:51:36 UTC 2025","TestLogin","test_1_Login","",""
"","338","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Sun Jun 15 03:51:37 UTC 2025","passed","Sun Jun 15 03:51:38 UTC 2025","TestLogin","test_1_Login","",""
"","457","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Sun Jun 15 03:51:58 UTC 2025","passed","Sun Jun 15 03:51:59 UTC 2025","TestLogin","test_1_Login","",""
"","766","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Sun Jun 15 03:51:36 UTC 2025","passed","Sun Jun 15 03:51:37 UTC 2025","TestLogin","test_1_Login","",""
"","473","Successful login","Tests","Sun Jun 15 03:51:59 UTC 2025","passed","Sun Jun 15 03:52:00 UTC 2025","TestLogin","test_1_Login","",""
"","265","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Sun Jun 15 03:51:37 UTC 2025","passed","Sun Jun 15 03:51:37 UTC 2025","TestLogin","test_1_Login","",""
