"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","User is successfully logged out","Tests","Tue Jun 03 13:50:34 UTC 2025","skipped","Tue Jun 03 13:50:34 UTC 2025","TestLogin","test_2_Logout","",""
"","388","Unsuccessfully login with username: tomsmith and password: ","Tests","Tue Jun 03 13:50:32 UTC 2025","passed","Tue Jun 03 13:50:33 UTC 2025","TestLogin","test_1_Login","",""
"","334","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Tue Jun 03 13:50:31 UTC 2025","passed","Tue Jun 03 13:50:32 UTC 2025","TestLogin","test_1_Login","",""
"","352","Successful login","Tests","Tue Jun 03 13:50:33 UTC 2025","passed","Tue Jun 03 13:50:33 UTC 2025","TestLogin","test_1_Login","",""
"","493","User is navigated to the Home page","Tests","Tue Jun 03 13:51:05 UTC 2025","passed","Tue Jun 03 13:51:05 UTC 2025","TestLogin","test_2_Logout","",""
"","324","Successful login","Tests","Tue Jun 03 13:51:04 UTC 2025","passed","Tue Jun 03 13:51:04 UTC 2025","TestLogin","test_1_Login","",""
"","571","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Tue Jun 03 13:50:31 UTC 2025","passed","Tue Jun 03 13:50:31 UTC 2025","TestLogin","test_1_Login","",""
"","804","User is navigated to the Home page","Tests","Tue Jun 03 13:50:33 UTC 2025","broken","Tue Jun 03 13:50:34 UTC 2025","TestLogin","test_2_Logout","",""
"","331","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Tue Jun 03 13:50:32 UTC 2025","passed","Tue Jun 03 13:50:32 UTC 2025","TestLogin","test_1_Login","",""
"","863","User is navigated to the Login page","Tests","Tue Jun 03 13:50:30 UTC 2025","passed","Tue Jun 03 13:50:31 UTC 2025","TestLogin","test_1_Login","",""
"","176","User is successfully logged out","Tests","Tue Jun 03 13:51:05 UTC 2025","passed","Tue Jun 03 13:51:06 UTC 2025","TestLogin","test_2_Logout","",""
"","1506","User is navigated to the Login page","Tests","Tue Jun 03 13:51:01 UTC 2025","passed","Tue Jun 03 13:51:02 UTC 2025","TestLogin","test_1_Login","",""
"","289","Unsuccessfully login with username: tomsmith and password: ","Tests","Tue Jun 03 13:51:04 UTC 2025","passed","Tue Jun 03 13:51:04 UTC 2025","TestLogin","test_1_Login","",""
"","592","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Tue Jun 03 13:51:02 UTC 2025","passed","Tue Jun 03 13:51:03 UTC 2025","TestLogin","test_1_Login","",""
"","303","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Tue Jun 03 13:51:03 UTC 2025","passed","Tue Jun 03 13:51:03 UTC 2025","TestLogin","test_1_Login","",""
"","340","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Tue Jun 03 13:51:03 UTC 2025","passed","Tue Jun 03 13:51:04 UTC 2025","TestLogin","test_1_Login","",""
