"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","153","User is successfully logged out","Tests","Sun Jul 06 03:54:59 UTC 2025","passed","Sun Jul 06 03:54:59 UTC 2025","TestLogin","test_2_Logout","",""
"","232","Successful login","Tests","Sun Jul 06 03:54:48 UTC 2025","passed","Sun Jul 06 03:54:48 UTC 2025","TestLogin","test_1_Login","",""
"","268","Unsuccessfully login with username: tomsmith and password: ","Tests","Sun Jul 06 03:54:57 UTC 2025","passed","Sun Jul 06 03:54:57 UTC 2025","TestLogin","test_1_Login","",""
"","272","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Sun Jul 06 03:54:47 UTC 2025","passed","Sun Jul 06 03:54:47 UTC 2025","TestLogin","test_1_Login","",""
"","301","Successful login","Tests","Sun Jul 06 03:54:57 UTC 2025","passed","Sun Jul 06 03:54:58 UTC 2025","TestLogin","test_1_Login","",""
"","372","User is navigated to the Home page","Tests","Sun Jul 06 03:54:48 UTC 2025","passed","Sun Jul 06 03:54:49 UTC 2025","TestLogin","test_2_Logout","",""
"","521","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Sun Jul 06 03:54:46 UTC 2025","passed","Sun Jul 06 03:54:47 UTC 2025","TestLogin","test_1_Login","",""
"","234","Unsuccessfully login with username: tomsmith and password: ","Tests","Sun Jul 06 03:54:47 UTC 2025","passed","Sun Jul 06 03:54:48 UTC 2025","TestLogin","test_1_Login","",""
"","528","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Sun Jul 06 03:54:56 UTC 2025","passed","Sun Jul 06 03:54:56 UTC 2025","TestLogin","test_1_Login","",""
"","172","User is successfully logged out","Tests","Sun Jul 06 03:54:49 UTC 2025","passed","Sun Jul 06 03:54:49 UTC 2025","TestLogin","test_2_Logout","",""
"","287","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Sun Jul 06 03:54:56 UTC 2025","passed","Sun Jul 06 03:54:57 UTC 2025","TestLogin","test_1_Login","",""
"","245","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Sun Jul 06 03:54:47 UTC 2025","passed","Sun Jul 06 03:54:47 UTC 2025","TestLogin","test_1_Login","",""
"","547","User is navigated to the Login page","Tests","Sun Jul 06 03:54:46 UTC 2025","passed","Sun Jul 06 03:54:46 UTC 2025","TestLogin","test_1_Login","",""
"","492","User is navigated to the Home page","Tests","Sun Jul 06 03:54:58 UTC 2025","passed","Sun Jul 06 03:54:59 UTC 2025","TestLogin","test_2_Logout","",""
"","280","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Sun Jul 06 03:54:57 UTC 2025","passed","Sun Jul 06 03:54:57 UTC 2025","TestLogin","test_1_Login","",""
"","674","User is navigated to the Login page","Tests","Sun Jul 06 03:54:55 UTC 2025","passed","Sun Jul 06 03:54:56 UTC 2025","TestLogin","test_1_Login","",""
