"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","272","Unsuccessfully login with email: {email} and password: ","Tests","Tue Jun 03 07:27:11 UTC 2025","passed","Tue Jun 03 07:27:11 UTC 2025","TestLogin","test_1_Login","",""
"","715","User is navigated to the Login page","Tests","Tue Jun 03 07:27:09 UTC 2025","passed","Tue Jun 03 07:27:10 UTC 2025","TestLogin","test_1_Login","",""
"","747","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Tue Jun 03 07:27:04 UTC 2025","passed","Tue Jun 03 07:27:05 UTC 2025","TestLogin","test_1_Login","",""
"","428","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Tue Jun 03 07:27:10 UTC 2025","passed","Tue Jun 03 07:27:10 UTC 2025","TestLogin","test_1_Login","",""
"","299","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Tue Jun 03 07:27:10 UTC 2025","passed","Tue Jun 03 07:27:11 UTC 2025","TestLogin","test_1_Login","",""
"","420","Unsuccessfully login with email: {email} and password: ","Tests","Tue Jun 03 07:27:06 UTC 2025","passed","Tue Jun 03 07:27:06 UTC 2025","TestLogin","test_1_Login","",""
"","0","User is successfully logged out","Tests","Tue Jun 03 07:27:09 UTC 2025","skipped","Tue Jun 03 07:27:09 UTC 2025","TestLogin","test_2_Logout","",""
"","296","Successful login","Tests","Tue Jun 03 07:27:11 UTC 2025","passed","Tue Jun 03 07:27:11 UTC 2025","TestLogin","test_1_Login","",""
"","1314","User is navigated to the Home page","Tests","Tue Jun 03 07:27:07 UTC 2025","broken","Tue Jun 03 07:27:09 UTC 2025","TestLogin","test_2_Logout","",""
"","480","User is navigated to the Home page","Tests","Tue Jun 03 07:27:12 UTC 2025","passed","Tue Jun 03 07:27:12 UTC 2025","TestLogin","test_2_Logout","",""
"","428","Unsuccessfully login with email: {email} and password: SuperSecretPassword","Tests","Tue Jun 03 07:27:05 UTC 2025","passed","Tue Jun 03 07:27:05 UTC 2025","TestLogin","test_1_Login","",""
"","288","Unsuccessfully login with email: {email} and password: SuperSecretPassword","Tests","Tue Jun 03 07:27:10 UTC 2025","passed","Tue Jun 03 07:27:10 UTC 2025","TestLogin","test_1_Login","",""
"","449","Successful login","Tests","Tue Jun 03 07:27:06 UTC 2025","passed","Tue Jun 03 07:27:07 UTC 2025","TestLogin","test_1_Login","",""
"","431","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Tue Jun 03 07:27:05 UTC 2025","passed","Tue Jun 03 07:27:06 UTC 2025","TestLogin","test_1_Login","",""
"","159","User is successfully logged out","Tests","Tue Jun 03 07:27:12 UTC 2025","passed","Tue Jun 03 07:27:12 UTC 2025","TestLogin","test_2_Logout","",""
"","1199","User is navigated to the Login page","Tests","Tue Jun 03 07:27:03 UTC 2025","passed","Tue Jun 03 07:27:04 UTC 2025","TestLogin","test_1_Login","",""
