"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","659","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Wed Jun 04 12:13:20 UTC 2025","passed","Wed Jun 04 12:13:20 UTC 2025","TestLogin","test_1_Login","",""
"","331","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Wed Jun 04 12:13:20 UTC 2025","passed","Wed Jun 04 12:13:21 UTC 2025","TestLogin","test_1_Login","",""
"","208","User is successfully logged out","Tests","Wed Jun 04 12:13:23 UTC 2025","passed","Wed Jun 04 12:13:23 UTC 2025","TestLogin","test_2_Logout","",""
"","312","Successful login","Tests","Wed Jun 04 12:13:03 UTC 2025","passed","Wed Jun 04 12:13:04 UTC 2025","TestLogin","test_1_Login","",""
"","238","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Wed Jun 04 12:13:03 UTC 2025","passed","Wed Jun 04 12:13:03 UTC 2025","TestLogin","test_1_Login","",""
"","382","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Wed Jun 04 12:13:21 UTC 2025","passed","Wed Jun 04 12:13:21 UTC 2025","TestLogin","test_1_Login","",""
"","499","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Wed Jun 04 12:13:02 UTC 2025","passed","Wed Jun 04 12:13:03 UTC 2025","TestLogin","test_1_Login","",""
"","703","User is navigated to the Login page","Tests","Wed Jun 04 12:13:01 UTC 2025","passed","Wed Jun 04 12:13:02 UTC 2025","TestLogin","test_1_Login","",""
"","243","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Wed Jun 04 12:13:03 UTC 2025","passed","Wed Jun 04 12:13:03 UTC 2025","TestLogin","test_1_Login","",""
"","673","User is navigated to the Home page","Tests","Wed Jun 04 12:13:22 UTC 2025","passed","Wed Jun 04 12:13:23 UTC 2025","TestLogin","test_2_Logout","",""
"","1263","User is navigated to the Login page","Tests","Wed Jun 04 12:13:18 UTC 2025","passed","Wed Jun 04 12:13:20 UTC 2025","TestLogin","test_1_Login","",""
"","0","User is successfully logged out","Tests","Wed Jun 04 12:13:05 UTC 2025","skipped","Wed Jun 04 12:13:05 UTC 2025","TestLogin","test_2_Logout","",""
"","328","Unsuccessfully login with username: tomsmith and password: ","Tests","Wed Jun 04 12:13:21 UTC 2025","passed","Wed Jun 04 12:13:21 UTC 2025","TestLogin","test_1_Login","",""
"","242","Unsuccessfully login with username: tomsmith and password: ","Tests","Wed Jun 04 12:13:03 UTC 2025","passed","Wed Jun 04 12:13:03 UTC 2025","TestLogin","test_1_Login","",""
"","344","Successful login","Tests","Wed Jun 04 12:13:21 UTC 2025","passed","Wed Jun 04 12:13:22 UTC 2025","TestLogin","test_1_Login","",""
"","415","User is navigated to the Home page","Tests","Wed Jun 04 12:13:04 UTC 2025","broken","Wed Jun 04 12:13:05 UTC 2025","TestLogin","test_2_Logout","",""
