"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Successful login","Tests","Sun Jun 08 03:55:00 UTC 2025","skipped","Sun Jun 08 03:55:00 UTC 2025","TestLogin","test_1_Login","",""
"","0","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Sun Jun 08 03:55:00 UTC 2025","skipped","Sun Jun 08 03:55:00 UTC 2025","TestLogin","test_1_Login","",""
"","229","Unsuccessfully login with username: tomsmith and password: ","Tests","Sun Jun 08 03:52:01 UTC 2025","passed","Sun Jun 08 03:52:01 UTC 2025","TestLogin","test_1_Login","",""
"","263","User is navigated to the Login page","Tests","Sun Jun 08 03:52:00 UTC 2025","passed","Sun Jun 08 03:52:00 UTC 2025","TestLogin","test_1_Login","",""
"","0","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Sun Jun 08 03:55:00 UTC 2025","skipped","Sun Jun 08 03:55:00 UTC 2025","TestLogin","test_1_Login","",""
"","4545","User is navigated to the Home page","Tests","Sun Jun 08 03:55:00 UTC 2025","passed","Sun Jun 08 03:55:05 UTC 2025","TestLogin","test_2_Logout","",""
"","334","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Sun Jun 08 03:52:00 UTC 2025","passed","Sun Jun 08 03:52:00 UTC 2025","TestLogin","test_1_Login","",""
"","280","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Sun Jun 08 03:52:00 UTC 2025","passed","Sun Jun 08 03:52:01 UTC 2025","TestLogin","test_1_Login","",""
"","232","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Sun Jun 08 03:52:01 UTC 2025","passed","Sun Jun 08 03:52:01 UTC 2025","TestLogin","test_1_Login","",""
"","0","Unsuccessfully login with username: tomsmith and password: ","Tests","Sun Jun 08 03:55:00 UTC 2025","skipped","Sun Jun 08 03:55:00 UTC 2025","TestLogin","test_1_Login","",""
"","0","User is navigated to the Login page","Tests","Sun Jun 08 03:52:00 UTC 2025","broken","Sun Jun 08 03:52:00 UTC 2025","TestLogin","test_1_Login","",""
"","238","Successful login","Tests","Sun Jun 08 03:52:01 UTC 2025","passed","Sun Jun 08 03:52:01 UTC 2025","TestLogin","test_1_Login","",""
"","0","User is successfully logged out","Tests","Sun Jun 08 03:52:02 UTC 2025","skipped","Sun Jun 08 03:52:02 UTC 2025","TestLogin","test_2_Logout","",""
"","251","User is successfully logged out","Tests","Sun Jun 08 03:55:05 UTC 2025","passed","Sun Jun 08 03:55:05 UTC 2025","TestLogin","test_2_Logout","",""
"","0","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Sun Jun 08 03:55:00 UTC 2025","skipped","Sun Jun 08 03:55:00 UTC 2025","TestLogin","test_1_Login","",""
"","357","User is navigated to the Home page","Tests","Sun Jun 08 03:52:02 UTC 2025","broken","Sun Jun 08 03:52:02 UTC 2025","TestLogin","test_2_Logout","",""
