"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","272","User is successfully logged out","Tests","Tue Jun 03 06:15:50 UTC 2025","passed","Tue Jun 03 06:15:50 UTC 2025","TestLogin","test_2_Logout","",""
"","339","Successful login","Tests","Tue Jun 03 06:16:06 UTC 2025","passed","Tue Jun 03 06:16:07 UTC 2025","TestLogin","test_1_Login","",""
"","631","User is navigated to the Home page","Tests","Tue Jun 03 06:16:07 UTC 2025","passed","Tue Jun 03 06:16:08 UTC 2025","TestLogin","test_2_Logout","",""
"","327","Unsuccessfully login with email: {email} and password: SuperSecretPassword","Tests","Tue Jun 03 06:16:05 UTC 2025","passed","Tue Jun 03 06:16:05 UTC 2025","TestLogin","test_1_Login","",""
"","182","User is successfully logged out","Tests","Tue Jun 03 06:16:08 UTC 2025","passed","Tue Jun 03 06:16:08 UTC 2025","TestLogin","test_2_Logout","",""
"","451","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Tue Jun 03 06:15:47 UTC 2025","passed","Tue Jun 03 06:15:47 UTC 2025","TestLogin","test_1_Login","",""
"","490","Successful login","Tests","Tue Jun 03 06:15:48 UTC 2025","passed","Tue Jun 03 06:15:48 UTC 2025","TestLogin","test_1_Login","",""
"","1363","User is navigated to the Home page","Tests","Tue Jun 03 06:15:49 UTC 2025","passed","Tue Jun 03 06:15:50 UTC 2025","TestLogin","test_2_Logout","",""
"","1538","User is navigated to the Login page","Tests","Tue Jun 03 06:16:03 UTC 2025","passed","Tue Jun 03 06:16:04 UTC 2025","TestLogin","test_1_Login","",""
"","511","Unsuccessfully login with email: {email} and password: SuperSecretPassword","Tests","Tue Jun 03 06:15:46 UTC 2025","passed","Tue Jun 03 06:15:47 UTC 2025","TestLogin","test_1_Login","",""
"","676","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Tue Jun 03 06:15:46 UTC 2025","passed","Tue Jun 03 06:15:46 UTC 2025","TestLogin","test_1_Login","",""
"","377","Unsuccessfully login with email: {email} and password: ","Tests","Tue Jun 03 06:16:06 UTC 2025","passed","Tue Jun 03 06:16:06 UTC 2025","TestLogin","test_1_Login","",""
"","667","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Tue Jun 03 06:16:04 UTC 2025","passed","Tue Jun 03 06:16:05 UTC 2025","TestLogin","test_1_Login","",""
"","1196","User is navigated to the Login page","Tests","Tue Jun 03 06:15:44 UTC 2025","passed","Tue Jun 03 06:15:46 UTC 2025","TestLogin","test_1_Login","",""
"","450","Unsuccessfully login with email: {email} and password: ","Tests","Tue Jun 03 06:15:47 UTC 2025","passed","Tue Jun 03 06:15:48 UTC 2025","TestLogin","test_1_Login","",""
"","323","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Tue Jun 03 06:16:05 UTC 2025","passed","Tue Jun 03 06:16:06 UTC 2025","TestLogin","test_1_Login","",""
