"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","463","Successful login","Tests","Fri May 30 10:59:52 GMT 2025","passed","Fri May 30 10:59:53 GMT 2025","TestLogin","test_1_Login","",""
"","287","Successful login","Tests","Fri May 30 10:59:33 GMT 2025","passed","Fri May 30 10:59:34 GMT 2025","TestLogin","test_1_Login","",""
"","380","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Fri May 30 10:59:32 GMT 2025","passed","Fri May 30 10:59:33 GMT 2025","TestLogin","test_1_Login","",""
"","1226","User is navigated to the Home page","Tests","Fri May 30 10:59:53 GMT 2025","passed","Fri May 30 10:59:54 GMT 2025","TestLogin","test_2_Logout","",""
"","441","Unsuccessfully login with email: {email} and password: ","Tests","Fri May 30 10:59:52 GMT 2025","passed","Fri May 30 10:59:52 GMT 2025","TestLogin","test_1_Login","",""
"","0","User is successfully logged out","Tests","Fri May 30 10:59:35 GMT 2025","skipped","Fri May 30 10:59:35 GMT 2025","TestLogin","test_2_Logout","",""
"","259","User is successfully logged out","Tests","Fri May 30 10:59:54 GMT 2025","passed","Fri May 30 10:59:55 GMT 2025","TestLogin","test_2_Logout","",""
"","337","User is navigated to the Login page","Tests","Fri May 30 10:59:32 GMT 2025","passed","Fri May 30 10:59:32 GMT 2025","TestLogin","test_1_Login","",""
"","360","User is navigated to the Home page","Tests","Fri May 30 10:59:34 GMT 2025","broken","Fri May 30 10:59:35 GMT 2025","TestLogin","test_2_Logout","",""
"","283","Unsuccessfully login with email: {email} and password: ","Tests","Fri May 30 10:59:33 GMT 2025","passed","Fri May 30 10:59:33 GMT 2025","TestLogin","test_1_Login","",""
"","217","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Fri May 30 10:59:33 GMT 2025","passed","Fri May 30 10:59:33 GMT 2025","TestLogin","test_1_Login","",""
"","1204","User is navigated to the Login page","Tests","Fri May 30 10:59:49 GMT 2025","passed","Fri May 30 10:59:50 GMT 2025","TestLogin","test_1_Login","",""
"","220","Unsuccessfully login with email: {email} and password: SuperSecretPassword","Tests","Fri May 30 10:59:33 GMT 2025","passed","Fri May 30 10:59:33 GMT 2025","TestLogin","test_1_Login","",""
"","496","Unsuccessfully login with email: {email} and password: SuperSecretPassword","Tests","Fri May 30 10:59:51 GMT 2025","passed","Fri May 30 10:59:51 GMT 2025","TestLogin","test_1_Login","",""
"","440","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Fri May 30 10:59:51 GMT 2025","passed","Fri May 30 10:59:52 GMT 2025","TestLogin","test_1_Login","",""
"","646","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Fri May 30 10:59:50 GMT 2025","passed","Fri May 30 10:59:51 GMT 2025","TestLogin","test_1_Login","",""
