"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","285","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Fri May 30 10:54:46 GMT 2025","passed","Fri May 30 10:54:46 GMT 2025","TestLogin","test_1_Login","",""
"","633","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Fri May 30 10:54:27 GMT 2025","passed","Fri May 30 10:54:27 GMT 2025","TestLogin","test_1_Login","",""
"","1464","User is navigated to the Login page","Tests","Fri May 30 10:54:43 GMT 2025","passed","Fri May 30 10:54:45 GMT 2025","TestLogin","test_1_Login","",""
"","149","User is successfully logged out","Tests","Fri May 30 10:54:48 GMT 2025","passed","Fri May 30 10:54:48 GMT 2025","TestLogin","test_2_Logout","",""
"","636","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Fri May 30 10:54:45 GMT 2025","passed","Fri May 30 10:54:45 GMT 2025","TestLogin","test_1_Login","",""
"","563","User is navigated to the Home page","Tests","Fri May 30 10:54:29 GMT 2025","passed","Fri May 30 10:54:30 GMT 2025","TestLogin","test_2_Logout","",""
"","281","Successful login","Tests","Fri May 30 10:54:28 GMT 2025","passed","Fri May 30 10:54:29 GMT 2025","TestLogin","test_1_Login","",""
"","484","User is navigated to the Home page","Tests","Fri May 30 10:54:47 GMT 2025","passed","Fri May 30 10:54:48 GMT 2025","TestLogin","test_2_Logout","",""
"","830","User is navigated to the Login page","Tests","Fri May 30 10:54:26 GMT 2025","passed","Fri May 30 10:54:27 GMT 2025","TestLogin","test_1_Login","",""
"","373","Unsuccessfully login with email: {email} and password: SuperSecretPassword","Tests","Fri May 30 10:54:27 GMT 2025","passed","Fri May 30 10:54:28 GMT 2025","TestLogin","test_1_Login","",""
"","273","Unsuccessfully login with email: {email} and password: ","Tests","Fri May 30 10:54:28 GMT 2025","passed","Fri May 30 10:54:28 GMT 2025","TestLogin","test_1_Login","",""
"","310","Unsuccessfully login with email: {email} and password: SuperSecretPassword!","Tests","Fri May 30 10:54:28 GMT 2025","passed","Fri May 30 10:54:28 GMT 2025","TestLogin","test_1_Login","",""
"","291","Unsuccessfully login with email: {email} and password: SuperSecretPassword","Tests","Fri May 30 10:54:45 GMT 2025","passed","Fri May 30 10:54:46 GMT 2025","TestLogin","test_1_Login","",""
"","282","Unsuccessfully login with email: {email} and password: ","Tests","Fri May 30 10:54:46 GMT 2025","passed","Fri May 30 10:54:46 GMT 2025","TestLogin","test_1_Login","",""
"","233","User is successfully logged out","Tests","Fri May 30 10:54:30 GMT 2025","passed","Fri May 30 10:54:30 GMT 2025","TestLogin","test_2_Logout","",""
"","434","Successful login","Tests","Fri May 30 10:54:46 GMT 2025","passed","Fri May 30 10:54:47 GMT 2025","TestLogin","test_1_Login","",""
