"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","196","User is successfully logged out","Tests","Thu Jun 05 13:35:26 UTC 2025","passed","Thu Jun 05 13:35:26 UTC 2025","TestLogin","test_2_Logout","",""
"","235","User is successfully logged out","Tests","Thu Jun 05 13:35:45 UTC 2025","passed","Thu Jun 05 13:35:45 UTC 2025","TestLogin","test_2_Logout","",""
"","378","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Thu Jun 05 13:35:23 UTC 2025","passed","Thu Jun 05 13:35:24 UTC 2025","TestLogin","test_1_Login","",""
"","389","Successful login","Tests","Thu Jun 05 13:35:43 UTC 2025","passed","Thu Jun 05 13:35:43 UTC 2025","TestLogin","test_1_Login","",""
"","382","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Thu Jun 05 13:35:23 UTC 2025","passed","Thu Jun 05 13:35:23 UTC 2025","TestLogin","test_1_Login","",""
"","864","User is navigated to the Home page","Tests","Thu Jun 05 13:35:44 UTC 2025","passed","Thu Jun 05 13:35:45 UTC 2025","TestLogin","test_2_Logout","",""
"","371","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Thu Jun 05 13:35:42 UTC 2025","passed","Thu Jun 05 13:35:42 UTC 2025","TestLogin","test_1_Login","",""
"","1290","User is navigated to the Login page","Tests","Thu Jun 05 13:35:40 UTC 2025","passed","Thu Jun 05 13:35:41 UTC 2025","TestLogin","test_1_Login","",""
"","717","Unsuccessfully login with username: tomsmit and password: SuperSecretPassword!","Tests","Thu Jun 05 13:35:41 UTC 2025","passed","Thu Jun 05 13:35:42 UTC 2025","TestLogin","test_1_Login","",""
"","370","Unsuccessfully login with username: tomsmith and password: ","Tests","Thu Jun 05 13:35:42 UTC 2025","passed","Thu Jun 05 13:35:43 UTC 2025","TestLogin","test_1_Login","",""
"","826","User is navigated to the Home page","Tests","Thu Jun 05 13:35:25 UTC 2025","passed","Thu Jun 05 13:35:26 UTC 2025","TestLogin","test_2_Logout","",""
"","335","Unsuccessfully login with username: tomsmith and password: SuperSecretPassword","Tests","Thu Jun 05 13:35:23 UTC 2025","passed","Thu Jun 05 13:35:23 UTC 2025","TestLogin","test_1_Login","",""
"","615","User is navigated to the Login page","Tests","Thu Jun 05 13:35:22 UTC 2025","passed","Thu Jun 05 13:35:23 UTC 2025","TestLogin","test_1_Login","",""
"","415","Unsuccessfully login with username:  and password: SuperSecretPassword!","Tests","Thu Jun 05 13:35:42 UTC 2025","passed","Thu Jun 05 13:35:42 UTC 2025","TestLogin","test_1_Login","",""
"","337","Successful login","Tests","Thu Jun 05 13:35:24 UTC 2025","passed","Thu Jun 05 13:35:24 UTC 2025","TestLogin","test_1_Login","",""
"","318","Unsuccessfully login with username: tomsmith and password: ","Tests","Thu Jun 05 13:35:24 UTC 2025","passed","Thu Jun 05 13:35:24 UTC 2025","TestLogin","test_1_Login","",""
